NMI,INTERVAL_DATETIME,INTERVAL,INTERVAL_LENGTH,QUALITY_METHOD,SUFFIX_E,VALUE_E,UOM_E
6407387140,2019-03-18T16:00,64,15,A,E1,9960,WH
6407387140,2019-03-18T16:15,65,15,A,E1,8884,WH
6407387140,2019-03-18T16:30,66,15,A,E1,7608,WH
6407387140,2019-03-18T16:45,67,15,A,E1,7944,WH
6407387140,2019-03-18T17:00,68,15,A,E1,5420,WH
6407387140,2019-03-18T17:15,69,15,A,E1,4856,WH
6407387140,2019-03-18T17:30,70,15,A,E1,4368,WH
6407387140,2019-03-18T17:45,71,15,A,E1,4876,WH
6407387140,2019-03-18T18:00,72,15,A,E1,5268,WH
6407387140,2019-03-18T18:15,73,15,A,E1,4188,WH
6407387140,2019-03-18T18:30,74,15,A,E1,4340,WH
6407387140,2019-03-18T18:45,75,15,A,E1,4200,WH
6407387140,2019-03-18T19:00,76,15,A,E1,4428,WH
6407387140,2019-03-18T19:15,77,15,A,E1,4496,WH
6407387140,2019-03-18T19:30,78,15,A,E1,4540,WH
6407387140,2019-03-18T19:45,79,15,A,E1,4612,WH
6407387140,2019-03-18T20:00,80,15,A,E1,4608,WH
6407387140,2019-03-18T20:15,81,15,A,E1,4460,WH
6407387140,2019-03-18T20:30,82,15,A,E1,4728,WH
6407387140,2019-03-18T20:45,83,15,A,E1,3724,WH
6407387140,2019-03-18T21:00,84,15,A,E1,3040,WH
6407387140,2019-03-18T21:15,85,15,A,E1,3232,WH
6407387140,2019-03-18T21:30,86,15,A,E1,2836,WH
6407387140,2019-03-18T21:45,87,15,A,E1,2808,WH
6407387140,2019-03-18T22:00,88,15,A,E1,3124,WH
6407387140,2019-03-18T22:15,89,15,A,E1,2780,WH
6407387140,2019-03-18T22:30,90,15,A,E1,2680,WH
6407387140,2019-03-18T22:45,91,15,A,E1,2720,WH
6407387140,2019-03-18T23:00,92,15,A,E1,2672,WH
6407387140,2019-03-18T23:15,93,15,A,E1,2816,WH
6407387140,2019-03-18T23:30,94,15,A,E1,2756,WH
6407387140,2019-03-18T23:45,95,15,A,E1,2760,WH
6407387140,2019-03-18T00:00,96,15,A,E1,2852,WH
6407387140,2019-03-19T00:15,1,15,A,E1,2748,WH
6407387140,2019-03-19T00:30,2,15,A,E1,2808,WH
6407387140,2019-03-19T00:45,3,15,A,E1,2804,WH
6407387140,2019-03-19T01:00,4,15,A,E1,2836,WH
6407387140,2019-03-19T01:15,5,15,A,E1,2800,WH
6407387140,2019-03-19T01:30,6,15,A,E1,2736,WH
6407387140,2019-03-19T01:45,7,15,A,E1,3056,WH
6407387140,2019-03-19T02:00,8,15,A,E1,3100,WH
6407387140,2019-03-19T02:15,9,15,A,E1,2824,WH
6407387140,2019-03-19T02:30,10,15,A,E1,2804,WH
6407387140,2019-03-19T02:45,11,15,A,E1,2832,WH
6407387140,2019-03-19T03:00,12,15,A,E1,2680,WH
6407387140,2019-03-19T03:15,13,15,A,E1,2736,WH
6407387140,2019-03-19T03:30,14,15,A,E1,2700,WH
6407387140,2019-03-19T03:45,15,15,A,E1,2780,WH
6407387140,2019-03-19T04:00,16,15,A,E1,2756,WH
6407387140,2019-03-19T04:15,17,15,A,E1,2636,WH
6407387140,2019-03-19T04:30,18,15,A,E1,2712,WH
6407387140,2019-03-19T04:45,19,15,A,E1,2744,WH
6407387140,2019-03-19T05:00,20,15,A,E1,2888,WH
6407387140,2019-03-19T05:15,21,15,A,E1,3208,WH
6407387140,2019-03-19T05:30,22,15,A,E1,2812,WH
6407387140,2019-03-19T05:45,23,15,A,E1,2756,WH
6407387140,2019-03-19T06:00,24,15,A,E1,2792,WH
6407387140,2019-03-19T06:15,25,15,A,E1,3248,WH
6407387140,2019-03-19T06:30,26,15,A,E1,3676,WH
6407387140,2019-03-19T06:45,27,15,A,E1,5364,WH
6407387140,2019-03-19T07:00,28,15,A,E1,6948,WH
6407387140,2019-03-19T07:15,29,15,A,E1,8120,WH
6407387140,2019-03-19T07:30,30,15,A,E1,8996,WH
6407387140,2019-03-19T07:45,31,15,A,E1,10344,WH
6407387140,2019-03-19T08:00,32,15,A,E1,10048,WH
6407387140,2019-03-19T08:15,33,15,A,E1,10408,WH
6407387140,2019-03-19T08:30,34,15,A,E1,11248,WH
6407387140,2019-03-19T08:45,35,15,A,E1,12092,WH
6407387140,2019-03-19T09:00,36,15,A,E1,12780,WH
6407387140,2019-03-19T09:15,37,15,A,E1,11328,WH
6407387140,2019-03-19T09:30,38,15,A,E1,12496,WH
6407387140,2019-03-19T09:45,39,15,A,E1,12372,WH
6407387140,2019-03-19T10:00,40,15,A,E1,12028,WH
6407387140,2019-03-19T10:15,41,15,A,E1,12100,WH
6407387140,2019-03-19T10:30,42,15,A,E1,13680,WH
6407387140,2019-03-19T10:45,43,15,A,E1,13492,WH
6407387140,2019-03-19T11:00,44,15,A,E1,13980,WH
6407387140,2019-03-19T11:15,45,15,A,E1,13436,WH
6407387140,2019-03-19T11:30,46,15,A,E1,12724,WH
6407387140,2019-03-19T11:45,47,15,A,E1,13928,WH
6407387140,2019-03-19T12:00,48,15,A,E1,14284,WH
6407387140,2019-03-19T12:15,49,15,A,E1,13676,WH
6407387140,2019-03-19T12:30,50,15,A,E1,12232,WH
6407387140,2019-03-19T12:45,51,15,A,E1,13308,WH
6407387140,2019-03-19T13:00,52,15,A,E1,13532,WH
6407387140,2019-03-19T13:15,53,15,A,E1,16800,WH
6407387140,2019-03-19T13:30,54,15,A,E1,15664,WH
6407387140,2019-03-19T13:45,55,15,A,E1,15876,WH
6407387140,2019-03-19T14:00,56,15,A,E1,16948,WH
6407387140,2019-03-19T14:15,57,15,A,E1,16864,WH
6407387140,2019-03-19T14:30,58,15,A,E1,16944,WH
6407387140,2019-03-19T14:45,59,15,A,E1,16000,WH
6407387140,2019-03-19T15:00,60,15,A,E1,15628,WH
6407387140,2019-03-19T15:15,61,15,A,E1,13888,WH
6407387140,2019-03-19T15:30,62,15,A,E1,12424,WH
6407387140,2019-03-19T15:45,63,15,A,E1,11148,WH
6407387140,2019-03-19T16:00,64,15,A,E1,9984,WH
6407387140,2019-03-19T16:15,65,15,A,E1,7680,WH
6407387140,2019-03-19T16:30,66,15,A,E1,6824,WH
6407387140,2019-03-19T16:45,67,15,A,E1,6952,WH
6407387140,2019-03-19T17:00,68,15,A,E1,5720,WH
6407387140,2019-03-19T17:15,69,15,A,E1,5388,WH
6407387140,2019-03-19T17:30,70,15,A,E1,4612,WH
6407387140,2019-03-19T17:45,71,15,A,E1,4272,WH
6407387140,2019-03-19T18:00,72,15,A,E1,4224,WH
6407387140,2019-03-19T18:15,73,15,A,E1,5012,WH
6407387140,2019-03-19T18:30,74,15,A,E1,3984,WH
6407387140,2019-03-19T18:45,75,15,A,E1,2680,WH
6407387140,2019-03-19T19:00,76,15,A,E1,2956,WH
6407387140,2019-03-19T19:15,77,15,A,E1,2936,WH
6407387140,2019-03-19T19:30,78,15,A,E1,3036,WH
6407387140,2019-03-19T19:45,79,15,A,E1,2908,WH
6407387140,2019-03-19T20:00,80,15,A,E1,2920,WH
6407387140,2019-03-19T20:15,81,15,A,E1,2940,WH
6407387140,2019-03-19T20:30,82,15,A,E1,3476,WH
6407387140,2019-03-19T20:45,83,15,A,E1,2916,WH
6407387140,2019-03-19T21:00,84,15,A,E1,2812,WH
6407387140,2019-03-19T21:15,85,15,A,E1,2928,WH
6407387140,2019-03-19T21:30,86,15,A,E1,3264,WH
6407387140,2019-03-19T21:45,87,15,A,E1,3160,WH
6407387140,2019-03-19T22:00,88,15,A,E1,3024,WH
6407387140,2019-03-19T22:15,89,15,A,E1,2964,WH
6407387140,2019-03-19T22:30,90,15,A,E1,2904,WH
6407387140,2019-03-19T22:45,91,15,A,E1,2888,WH
6407387140,2019-03-19T23:00,92,15,A,E1,2864,WH
6407387140,2019-03-19T23:15,93,15,A,E1,2948,WH
6407387140,2019-03-19T23:30,94,15,A,E1,2912,WH
6407387140,2019-03-19T23:45,95,15,A,E1,2872,WH
6407387140,2019-03-19T00:00,96,15,A,E1,2820,WH
6407387140,2019-03-20T00:15,1,15,A,E1,2820,WH
6407387140,2019-03-20T00:30,2,15,A,E1,2924,WH
6407387140,2019-03-20T00:45,3,15,A,E1,2880,WH
6407387140,2019-03-20T01:00,4,15,A,E1,2920,WH
6407387140,2019-03-20T01:15,5,15,A,E1,2788,WH
6407387140,2019-03-20T01:30,6,15,A,E1,2848,WH
6407387140,2019-03-20T01:45,7,15,A,E1,2864,WH
6407387140,2019-03-20T02:00,8,15,A,E1,2940,WH
6407387140,2019-03-20T02:15,9,15,A,E1,2848,WH
6407387140,2019-03-20T02:30,10,15,A,E1,2720,WH
6407387140,2019-03-20T02:45,11,15,A,E1,2888,WH
6407387140,2019-03-20T03:00,12,15,A,E1,2860,WH
6407387140,2019-03-20T03:15,13,15,A,E1,3324,WH
6407387140,2019-03-20T03:30,14,15,A,E1,2904,WH
6407387140,2019-03-20T03:45,15,15,A,E1,2800,WH
6407387140,2019-03-20T04:00,16,15,A,E1,2808,WH
6407387140,2019-03-20T04:15,17,15,A,E1,2844,WH
6407387140,2019-03-20T04:30,18,15,A,E1,2828,WH
6407387140,2019-03-20T04:45,19,15,A,E1,2920,WH
6407387140,2019-03-20T05:00,20,15,A,E1,2816,WH
6407387140,2019-03-20T05:15,21,15,A,E1,2936,WH
6407387140,2019-03-20T05:30,22,15,A,E1,3368,WH
6407387140,2019-03-20T05:45,23,15,A,E1,3076,WH
6407387140,2019-03-20T06:00,24,15,A,E1,3368,WH
6407387140,2019-03-20T06:15,25,15,A,E1,3176,WH
6407387140,2019-03-20T06:30,26,15,A,E1,4424,WH
6407387140,2019-03-20T06:45,27,15,A,E1,5200,WH
6407387140,2019-03-20T07:00,28,15,A,E1,8020,WH
6407387140,2019-03-20T07:15,29,15,A,E1,8640,WH
6407387140,2019-03-20T07:30,30,15,A,E1,10496,WH
6407387140,2019-03-20T07:45,31,15,A,E1,12524,WH
6407387140,2019-03-20T08:00,32,15,A,E1,12440,WH
6407387140,2019-03-20T08:15,33,15,A,E1,12508,WH
6407387140,2019-03-20T08:30,34,15,A,E1,11848,WH
6407387140,2019-03-20T08:45,35,15,A,E1,11924,WH
6407387140,2019-03-20T09:00,36,15,A,E1,13728,WH
6407387140,2019-03-20T09:15,37,15,A,E1,15328,WH
6407387140,2019-03-20T09:30,38,15,A,E1,16904,WH
6407387140,2019-03-20T09:45,39,15,A,E1,16628,WH
6407387140,2019-03-20T10:00,40,15,A,E1,16676,WH
6407387140,2019-03-20T10:15,41,15,A,E1,15956,WH
6407387140,2019-03-20T10:30,42,15,A,E1,16280,WH
6407387140,2019-03-20T10:45,43,15,A,E1,16580,WH
6407387140,2019-03-20T11:00,44,15,A,E1,16132,WH
6407387140,2019-03-20T11:15,45,15,A,E1,16596,WH
6407387140,2019-03-20T11:30,46,15,A,E1,15404,WH
6407387140,2019-03-20T11:45,47,15,A,E1,15544,WH
6407387140,2019-03-20T12:00,48,15,A,E1,15272,WH
6407387140,2019-03-20T12:15,49,15,A,E1,16444,WH
6407387140,2019-03-20T12:30,50,15,A,E1,18552,WH
6407387140,2019-03-20T12:45,51,15,A,E1,18248,WH
6407387140,2019-03-20T13:00,52,15,A,E1,19744,WH
6407387140,2019-03-20T13:15,53,15,A,E1,20332,WH
6407387140,2019-03-20T13:30,54,15,A,E1,18792,WH
6407387140,2019-03-20T13:45,55,15,A,E1,18936,WH
6407387140,2019-03-20T14:00,56,15,A,E1,19176,WH
6407387140,2019-03-20T14:15,57,15,A,E1,19368,WH
6407387140,2019-03-20T14:30,58,15,A,E1,19440,WH
6407387140,2019-03-20T14:45,59,15,A,E1,17620,WH
6407387140,2019-03-20T15:00,60,15,A,E1,17068,WH
6407387140,2019-03-20T15:15,61,15,A,E1,16864,WH
6407387140,2019-03-20T15:30,62,15,A,E1,16000,WH
6407387140,2019-03-20T15:45,63,15,A,E1,13608,WH
6407387140,2019-03-20T16:00,64,15,A,E1,12404,WH
6407387140,2019-03-20T16:15,65,15,A,E1,10992,WH
6407387140,2019-03-20T16:30,66,15,A,E1,9464,WH
6407387140,2019-03-20T16:45,67,15,A,E1,7440,WH
6407387140,2019-03-20T17:00,68,15,A,E1,6764,WH
6407387140,2019-03-20T17:15,69,15,A,E1,6032,WH
6407387140,2019-03-20T17:30,70,15,A,E1,5380,WH
6407387140,2019-03-20T17:45,71,15,A,E1,4756,WH
6407387140,2019-03-20T18:00,72,15,A,E1,4488,WH
6407387140,2019-03-20T18:15,73,15,A,E1,4528,WH
6407387140,2019-03-20T18:30,74,15,A,E1,4388,WH
6407387140,2019-03-20T18:45,75,15,A,E1,3760,WH
6407387140,2019-03-20T19:00,76,15,A,E1,4088,WH
6407387140,2019-03-20T19:15,77,15,A,E1,3448,WH
6407387140,2019-03-20T19:30,78,15,A,E1,3380,WH
6407387140,2019-03-20T19:45,79,15,A,E1,3480,WH
6407387140,2019-03-20T20:00,80,15,A,E1,3420,WH
6407387140,2019-03-20T20:15,81,15,A,E1,3404,WH
6407387140,2019-03-20T20:30,82,15,A,E1,3316,WH
6407387140,2019-03-20T20:45,83,15,A,E1,3284,WH
6407387140,2019-03-20T21:00,84,15,A,E1,3720,WH
6407387140,2019-03-20T21:15,85,15,A,E1,3600,WH
6407387140,2019-03-20T21:30,86,15,A,E1,3348,WH
6407387140,2019-03-20T21:45,87,15,A,E1,3244,WH
6407387140,2019-03-20T22:00,88,15,A,E1,3892,WH
6407387140,2019-03-20T22:15,89,15,A,E1,3776,WH
6407387140,2019-03-20T22:30,90,15,A,E1,3420,WH
6407387140,2019-03-20T22:45,91,15,A,E1,3284,WH
6407387140,2019-03-20T23:00,92,15,A,E1,3312,WH
6407387140,2019-03-20T23:15,93,15,A,E1,3260,WH
6407387140,2019-03-20T23:30,94,15,A,E1,3248,WH
6407387140,2019-03-20T23:45,95,15,A,E1,3276,WH
6407387140,2019-03-20T00:00,96,15,A,E1,3344,WH
6407387140,2019-03-21T00:15,1,15,A,E1,3400,WH
6407387140,2019-03-21T00:30,2,15,A,E1,3280,WH
6407387140,2019-03-21T00:45,3,15,A,E1,3760,WH
6407387140,2019-03-21T01:00,4,15,A,E1,3852,WH
6407387140,2019-03-21T01:15,5,15,A,E1,3244,WH
6407387140,2019-03-21T01:30,6,15,A,E1,3160,WH
6407387140,2019-03-21T01:45,7,15,A,E1,3200,WH
6407387140,2019-03-21T02:00,8,15,A,E1,3228,WH
6407387140,2019-03-21T02:15,9,15,A,E1,3260,WH
6407387140,2019-03-21T02:30,10,15,A,E1,3192,WH
6407387140,2019-03-21T02:45,11,15,A,E1,3192,WH
6407387140,2019-03-21T03:00,12,15,A,E1,3196,WH
6407387140,2019-03-21T03:15,13,15,A,E1,3404,WH
6407387140,2019-03-21T03:30,14,15,A,E1,3264,WH
6407387140,2019-03-21T03:45,15,15,A,E1,3172,WH
6407387140,2019-03-21T04:00,16,15,A,E1,3628,WH
6407387140,2019-03-21T04:15,17,15,A,E1,3168,WH
6407387140,2019-03-21T04:30,18,15,A,E1,3172,WH
6407387140,2019-03-21T04:45,19,15,A,E1,3456,WH
6407387140,2019-03-21T05:00,20,15,A,E1,3696,WH
6407387140,2019-03-21T05:15,21,15,A,E1,3300,WH
6407387140,2019-03-21T05:30,22,15,A,E1,3260,WH
6407387140,2019-03-21T05:45,23,15,A,E1,3216,WH
6407387140,2019-03-21T06:00,24,15,A,E1,3120,WH
6407387140,2019-03-21T06:15,25,15,A,E1,3552,WH
6407387140,2019-03-21T06:30,26,15,A,E1,3812,WH
6407387140,2019-03-21T06:45,27,15,A,E1,5728,WH
6407387140,2019-03-21T07:00,28,15,A,E1,7640,WH
6407387140,2019-03-21T07:15,29,15,A,E1,9700,WH
6407387140,2019-03-21T07:30,30,15,A,E1,10696,WH
6407387140,2019-03-21T07:45,31,15,A,E1,11904,WH
6407387140,2019-03-21T08:00,32,15,A,E1,13556,WH
6407387140,2019-03-21T08:15,33,15,A,E1,14792,WH
6407387140,2019-03-21T08:30,34,15,A,E1,14528,WH
6407387140,2019-03-21T08:45,35,15,A,E1,13884,WH
6407387140,2019-03-21T09:00,36,15,A,E1,13904,WH
6407387140,2019-03-21T09:15,37,15,A,E1,13380,WH
6407387140,2019-03-21T09:30,38,15,A,E1,13096,WH
6407387140,2019-03-21T09:45,39,15,A,E1,12920,WH
6407387140,2019-03-21T10:00,40,15,A,E1,13816,WH
6407387140,2019-03-21T10:15,41,15,A,E1,14648,WH
6407387140,2019-03-21T10:30,42,15,A,E1,14548,WH
6407387140,2019-03-21T10:45,43,15,A,E1,15604,WH
6407387140,2019-03-21T11:00,44,15,A,E1,14456,WH
6407387140,2019-03-21T11:15,45,15,A,E1,14936,WH
6407387140,2019-03-21T11:30,46,15,A,E1,14956,WH
6407387140,2019-03-21T11:45,47,15,A,E1,14800,WH
6407387140,2019-03-21T12:00,48,15,A,E1,15272,WH
6407387140,2019-03-21T12:15,49,15,A,E1,15896,WH
6407387140,2019-03-21T12:30,50,15,A,E1,15208,WH
6407387140,2019-03-21T12:45,51,15,A,E1,16032,WH
6407387140,2019-03-21T13:00,52,15,A,E1,16028,WH
6407387140,2019-03-21T13:15,53,15,A,E1,17344,WH
6407387140,2019-03-21T13:30,54,15,A,E1,18564,WH
6407387140,2019-03-21T13:45,55,15,A,E1,17552,WH
6407387140,2019-03-21T14:00,56,15,A,E1,17248,WH
6407387140,2019-03-21T14:15,57,15,A,E1,17956,WH
6407387140,2019-03-21T14:30,58,15,A,E1,19156,WH
6407387140,2019-03-21T14:45,59,15,A,E1,18432,WH
6407387140,2019-03-21T15:00,60,15,A,E1,17932,WH
6407387140,2019-03-21T15:15,61,15,A,E1,13864,WH
6407387140,2019-03-21T15:30,62,15,A,E1,13496,WH
6407387140,2019-03-21T15:45,63,15,A,E1,13632,WH
6407387140,2019-03-21T16:00,64,15,A,E1,13216,WH
6407387140,2019-03-21T16:15,65,15,A,E1,10096,WH
6407387140,2019-03-21T16:30,66,15,A,E1,8552,WH
6407387140,2019-03-21T16:45,67,15,A,E1,7192,WH
6407387140,2019-03-21T17:00,68,15,A,E1,6280,WH
6407387140,2019-03-21T17:15,69,15,A,E1,4936,WH
6407387140,2019-03-21T17:30,70,15,A,E1,4864,WH
6407387140,2019-03-21T17:45,71,15,A,E1,4320,WH
6407387140,2019-03-21T18:00,72,15,A,E1,5624,WH
6407387140,2019-03-21T18:15,73,15,A,E1,4104,WH
6407387140,2019-03-21T18:30,74,15,A,E1,3412,WH
6407387140,2019-03-21T18:45,75,15,A,E1,3400,WH
6407387140,2019-03-21T19:00,76,15,A,E1,3156,WH
6407387140,2019-03-21T19:15,77,15,A,E1,3032,WH
6407387140,2019-03-21T19:30,78,15,A,E1,2980,WH
6407387140,2019-03-21T19:45,79,15,A,E1,2940,WH
6407387140,2019-03-21T20:00,80,15,A,E1,3440,WH
6407387140,2019-03-21T20:15,81,15,A,E1,2876,WH
6407387140,2019-03-21T20:30,82,15,A,E1,2784,WH
6407387140,2019-03-21T20:45,83,15,A,E1,2756,WH
6407387140,2019-03-21T21:00,84,15,A,E1,2760,WH
6407387140,2019-03-21T21:15,85,15,A,E1,2724,WH
6407387140,2019-03-21T21:30,86,15,A,E1,3012,WH
6407387140,2019-03-21T21:45,87,15,A,E1,2780,WH
6407387140,2019-03-21T22:00,88,15,A,E1,2788,WH
6407387140,2019-03-21T22:15,89,15,A,E1,2748,WH
6407387140,2019-03-21T22:30,90,15,A,E1,2684,WH
6407387140,2019-03-21T22:45,91,15,A,E1,3148,WH
6407387140,2019-03-21T23:00,92,15,A,E1,2952,WH
6407387140,2019-03-21T23:15,93,15,A,E1,2748,WH
6407387140,2019-03-21T23:30,94,15,A,E1,2768,WH
6407387140,2019-03-21T23:45,95,15,A,E1,2740,WH
6407387140,2019-03-21T00:00,96,15,A,E1,2892,WH
6407387140,2019-03-22T00:15,1,15,A,E1,2792,WH
6407387140,2019-03-22T00:30,2,15,A,E1,2732,WH
6407387140,2019-03-22T00:45,3,15,A,E1,2700,WH
6407387140,2019-03-22T01:00,4,15,A,E1,2680,WH
6407387140,2019-03-22T01:15,5,15,A,E1,2656,WH
6407387140,2019-03-22T01:30,6,15,A,E1,2912,WH
6407387140,2019-03-22T01:45,7,15,A,E1,2752,WH
6407387140,2019-03-22T02:00,8,15,A,E1,2788,WH
6407387140,2019-03-22T02:15,9,15,A,E1,3008,WH
6407387140,2019-03-22T02:30,10,15,A,E1,3008,WH
6407387140,2019-03-22T02:45,11,15,A,E1,2856,WH
6407387140,2019-03-22T03:00,12,15,A,E1,2840,WH
6407387140,2019-03-22T03:15,13,15,A,E1,2784,WH
6407387140,2019-03-22T03:30,14,15,A,E1,2716,WH
6407387140,2019-03-22T03:45,15,15,A,E1,2800,WH
6407387140,2019-03-22T04:00,16,15,A,E1,2720,WH
6407387140,2019-03-22T04:15,17,15,A,E1,3328,WH
6407387140,2019-03-22T04:30,18,15,A,E1,2664,WH
6407387140,2019-03-22T04:45,19,15,A,E1,2748,WH
6407387140,2019-03-22T05:00,20,15,A,E1,3084,WH
6407387140,2019-03-22T05:15,21,15,A,E1,3096,WH
6407387140,2019-03-22T05:30,22,15,A,E1,2820,WH
6407387140,2019-03-22T05:45,23,15,A,E1,2792,WH
6407387140,2019-03-22T06:00,24,15,A,E1,2752,WH
6407387140,2019-03-22T06:15,25,15,A,E1,3220,WH
6407387140,2019-03-22T06:30,26,15,A,E1,5124,WH
6407387140,2019-03-22T06:45,27,15,A,E1,6348,WH
6407387140,2019-03-22T07:00,28,15,A,E1,7036,WH
6407387140,2019-03-22T07:15,29,15,A,E1,8020,WH
6407387140,2019-03-22T07:30,30,15,A,E1,10176,WH
6407387140,2019-03-22T07:45,31,15,A,E1,11996,WH
6407387140,2019-03-22T08:00,32,15,A,E1,13252,WH
6407387140,2019-03-22T08:15,33,15,A,E1,12748,WH
6407387140,2019-03-22T08:30,34,15,A,E1,13888,WH
6407387140,2019-03-22T08:45,35,15,A,E1,14428,WH
6407387140,2019-03-22T09:00,36,15,A,E1,14536,WH
6407387140,2019-03-22T09:15,37,15,A,E1,14816,WH
6407387140,2019-03-22T09:30,38,15,A,E1,14360,WH
6407387140,2019-03-22T09:45,39,15,A,E1,14292,WH
6407387140,2019-03-22T10:00,40,15,A,E1,14192,WH
6407387140,2019-03-22T10:15,41,15,A,E1,13864,WH
6407387140,2019-03-22T10:30,42,15,A,E1,16228,WH
6407387140,2019-03-22T10:45,43,15,A,E1,16384,WH
6407387140,2019-03-22T11:00,44,15,A,E1,17440,WH
6407387140,2019-03-22T11:15,45,15,A,E1,18144,WH
6407387140,2019-03-22T11:30,46,15,A,E1,17856,WH
6407387140,2019-03-22T11:45,47,15,A,E1,18504,WH
6407387140,2019-03-22T12:00,48,15,A,E1,19404,WH
6407387140,2019-03-22T12:15,49,15,A,E1,21008,WH
6407387140,2019-03-22T12:30,50,15,A,E1,21352,WH
6407387140,2019-03-22T12:45,51,15,A,E1,21580,WH
6407387140,2019-03-22T13:00,52,15,A,E1,21228,WH
6407387140,2019-03-22T13:15,53,15,A,E1,22068,WH
6407387140,2019-03-22T13:30,54,15,A,E1,18672,WH
6407387140,2019-03-22T13:45,55,15,A,E1,20132,WH
6407387140,2019-03-22T14:00,56,15,A,E1,22788,WH
6407387140,2019-03-22T14:15,57,15,A,E1,23596,WH
6407387140,2019-03-22T14:30,58,15,A,E1,23008,WH
6407387140,2019-03-22T14:45,59,15,A,E1,22044,WH
6407387140,2019-03-22T15:00,60,15,A,E1,17408,WH
6407387140,2019-03-22T15:15,61,15,A,E1,13792,WH
6407387140,2019-03-22T15:30,62,15,A,E1,11088,WH
6407387140,2019-03-22T15:45,63,15,A,E1,8808,WH
6407387140,2019-03-22T16:00,64,15,A,E1,6488,WH
6407387140,2019-03-22T16:15,65,15,A,E1,5372,WH
6407387140,2019-03-22T16:30,66,15,A,E1,5376,WH
6407387140,2019-03-22T16:45,67,15,A,E1,5944,WH
6407387140,2019-03-22T17:00,68,15,A,E1,5248,WH
6407387140,2019-03-22T17:15,69,15,A,E1,4324,WH
6407387140,2019-03-22T17:30,70,15,A,E1,4184,WH
6407387140,2019-03-22T17:45,71,15,A,E1,4576,WH
6407387140,2019-03-22T18:00,72,15,A,E1,4836,WH
6407387140,2019-03-22T18:15,73,15,A,E1,4368,WH
6407387140,2019-03-22T18:30,74,15,A,E1,4520,WH
6407387140,2019-03-22T18:45,75,15,A,E1,5920,WH
6407387140,2019-03-22T19:00,76,15,A,E1,4504,WH
6407387140,2019-03-22T19:15,77,15,A,E1,3428,WH
6407387140,2019-03-22T19:30,78,15,A,E1,3008,WH
6407387140,2019-03-22T19:45,79,15,A,E1,2976,WH
6407387140,2019-03-22T20:00,80,15,A,E1,2972,WH
6407387140,2019-03-22T20:15,81,15,A,E1,2940,WH
6407387140,2019-03-22T20:30,82,15,A,E1,3032,WH
6407387140,2019-03-22T20:45,83,15,A,E1,2968,WH
6407387140,2019-03-22T21:00,84,15,A,E1,3044,WH
6407387140,2019-03-22T21:15,85,15,A,E1,2992,WH
6407387140,2019-03-22T21:30,86,15,A,E1,2996,WH
6407387140,2019-03-22T21:45,87,15,A,E1,2960,WH
6407387140,2019-03-22T22:00,88,15,A,E1,2980,WH
6407387140,2019-03-22T22:15,89,15,A,E1,2964,WH
6407387140,2019-03-22T22:30,90,15,A,E1,3000,WH
6407387140,2019-03-22T22:45,91,15,A,E1,3456,WH
6407387140,2019-03-22T23:00,92,15,A,E1,3004,WH
6407387140,2019-03-22T23:15,93,15,A,E1,2992,WH
6407387140,2019-03-22T23:30,94,15,A,E1,3368,WH
6407387140,2019-03-22T23:45,95,15,A,E1,3368,WH
6407387140,2019-03-22T00:00,96,15,A,E1,3220,WH
6407387140,2019-03-23T00:15,1,15,A,E1,3040,WH
6407387140,2019-03-23T00:30,2,15,A,E1,2968,WH
6407387140,2019-03-23T00:45,3,15,A,E1,2980,WH
6407387140,2019-03-23T01:00,4,15,A,E1,2920,WH
6407387140,2019-03-23T01:15,5,15,A,E1,3084,WH
6407387140,2019-03-23T01:30,6,15,A,E1,2964,WH
6407387140,2019-03-23T01:45,7,15,A,E1,2972,WH
6407387140,2019-03-23T02:00,8,15,A,E1,2964,WH
6407387140,2019-03-23T02:15,9,15,A,E1,2960,WH
6407387140,2019-03-23T02:30,10,15,A,E1,3076,WH
6407387140,2019-03-23T02:45,11,15,A,E1,2896,WH
6407387140,2019-03-23T03:00,12,15,A,E1,2952,WH
6407387140,2019-03-23T03:15,13,15,A,E1,2952,WH
6407387140,2019-03-23T03:30,14,15,A,E1,3028,WH
6407387140,2019-03-23T03:45,15,15,A,E1,2964,WH
6407387140,2019-03-23T04:00,16,15,A,E1,3436,WH
6407387140,2019-03-23T04:15,17,15,A,E1,2912,WH
6407387140,2019-03-23T04:30,18,15,A,E1,3048,WH
6407387140,2019-03-23T04:45,19,15,A,E1,2896,WH
6407387140,2019-03-23T05:00,20,15,A,E1,2948,WH
6407387140,2019-03-23T05:15,21,15,A,E1,3060,WH
6407387140,2019-03-23T05:30,22,15,A,E1,3016,WH
6407387140,2019-03-23T05:45,23,15,A,E1,2972,WH
6407387140,2019-03-23T06:00,24,15,A,E1,2892,WH
6407387140,2019-03-23T06:15,25,15,A,E1,3000,WH
6407387140,2019-03-23T06:30,26,15,A,E1,3020,WH
6407387140,2019-03-23T06:45,27,15,A,E1,3284,WH
6407387140,2019-03-23T07:00,28,15,A,E1,3136,WH
6407387140,2019-03-23T07:15,29,15,A,E1,2992,WH
6407387140,2019-03-23T07:30,30,15,A,E1,2792,WH
6407387140,2019-03-23T07:45,31,15,A,E1,2932,WH
6407387140,2019-03-23T08:00,32,15,A,E1,2748,WH
